Date,StoreID,ProductID,ProductName,Category,SubCategory,City,Region,Price,DiscountPct,PromotionFlag,CompetitionPrice,Season,HolidayFlag,HolidayName,AdSpend,DailySalesQty,UnemploymentRate,Inflation,Temperature,Precipitation,MedianIncome,CompetitorStoresNearby
06/14/2024,S018,P0531,T-Shirt Basic 531,T-Shirt,Basic,Chennai,North,1899,5,0,2049,Summer,0,,3742,852,4.788126463701038,6.4357658284994095,32.35047356667974,6,34541,0
06/15/2024,S043,P0532,T-Shirt Basic 532,T-Shirt,Basic,Kolkata,North,1934,0,0,1959,Winter,0,NewYear,1576,741,8.122475289016213,4.604689005911411,29.10353323521742,3,48944,11
06/16/2024,S025,P0533,T-Shirt Basic 533,T-Shirt,Basic,Delhi,East,1875,5,0,1816,Summer,0,NewYear,4598,380,4.658994811824998,4.020502065401949,26.007511262826295,7,37510,4
06/17/2024,S026,P0534,T-Shirt Basic 534,T-Shirt,Basic,Bhubaneswar,North,1248,0,0,1489,Winter,1,NewYear,797,896,6.682783209475871,4.4773492574565035,17.121582033051666,4,32649,2
06/18/2024,S012,P0535,T-Shirt Basic 535,T-Shirt,Basic,Bhubaneswar,North,539,10,0,660,Winter,0,NewYear,2088,864,8.026871764323872,5.972328032804715,24.097945537228284,1,31671,15
06/19/2024,S010,P0536,T-Shirt Basic 536,T-Shirt,Basic,Kolkata,West,1476,0,0,1413,Autumn,0,Christmas,195,751,5.699262981468103,3.896457633227272,26.62902065480848,3,36943,11
06/20/2024,S050,P0537,T-Shirt Basic 537,T-Shirt,Basic,Delhi,North,1773,5,1,1768,Spring,0,,2766,836,7.017415109745814,7.651101709295482,22.133130301687295,6,47546,16
06/21/2024,S008,P0538,T-Shirt Basic 538,T-Shirt,Basic,Chennai,North,1709,5,0,1553,Autumn,0,,1251,593,8.16046880500774,5.875505955594265,29.046090688966757,8,33864,11
06/22/2024,S022,P0539,T-Shirt Basic 539,T-Shirt,Basic,Bhubaneswar,South,1639,0,0,1569,Autumn,0,,1811,504,7.756646915798202,3.1306416955872365,27.8347722799646,0,44594,7
06/23/2024,S033,P0540,T-Shirt Basic 540,T-Shirt,Basic,Mumbai,South,845,0,0,1101,Summer,0,,1711,205,8.851982532191073,3.3960410935078085,29.31763014665074,4,37759,16
06/24/2024,S023,P0541,T-Shirt Basic 541,T-Shirt,Basic,Kolkata,South,1440,10,0,1282,Spring,0,,3721,584,8.47522107205803,6.911673817250747,21.751201048991604,6,39493,7
06/25/2024,S017,P0542,T-Shirt Basic 542,T-Shirt,Basic,Kolkata,South,1754,10,0,1654,Autumn,0,Christmas,2917,808,5.688551822554292,3.5756430851275036,29.00772831118728,4,32291,19
06/26/2024,S046,P0543,T-Shirt Basic 543,T-Shirt,Basic,Chennai,North,996,20,0,997,Winter,0,NewYear,2860,237,7.09816549718315,4.096333690485992,15.720298046985917,4,45383,14
06/27/2024,S012,P0544,T-Shirt Basic 544,T-Shirt,Basic,Delhi,East,1560,5,0,1363,Winter,0,NewYear,2854,890,6.435389891193292,6.43934290243872,33.7388789998339,9,30027,8
06/28/2024,S049,P0545,T-Shirt Basic 545,T-Shirt,Basic,Chennai,South,1860,10,0,1765,Summer,0,,4810,255,8.218354853437011,7.064231682027844,13.599028462562433,2,49047,19
06/29/2024,S028,P0546,T-Shirt Basic 546,T-Shirt,Basic,Kolkata,North,1476,20,0,1756,Summer,0,,2345,242,4.461886469686981,4.975211389168917,33.1963719370374,3,42813,19
06/30/2024,S026,P0547,T-Shirt Basic 547,T-Shirt,Basic,Delhi,East,832,10,0,863,Summer,0,Festival,2152,944,7.344192809630038,4.481297740604159,13.252461927412778,8,48993,14
07/01/2024,S049,P0548,T-Shirt Basic 548,T-Shirt,Basic,Delhi,West,811,5,1,834,Winter,0,,2555,576,7.914752954245239,7.693027896801513,10.885624279981567,8,31250,1
07/02/2024,S041,P0549,T-Shirt Basic 549,T-Shirt,Basic,Chennai,North,1674,20,0,1691,Spring,0,Festival,3732,96,8.4000285220273,6.7593029745444015,20.25126417084475,0,43945,11
07/03/2024,S031,P0550,T-Shirt Basic 550,T-Shirt,Basic,Chennai,East,511,20,0,617,Summer,0,Festival,4754,458,4.638396088831884,6.6564920820935285,19.938031114908863,0,41607,3
07/04/2024,S037,P0551,T-Shirt Basic 551,T-Shirt,Basic,Kolkata,East,1511,20,0,1806,Summer,1,Christmas,526,510,7.326449467689907,5.921151731557886,32.81445335225732,0,48378,3
07/05/2024,S023,P0552,T-Shirt Basic 552,T-Shirt,Basic,Kolkata,South,801,0,0,807,Winter,0,Festival,3997,247,7.871541864868043,3.3543184567903452,13.508534249257092,9,35317,11
07/06/2024,S008,P0553,T-Shirt Basic 553,T-Shirt,Basic,Delhi,East,1468,20,0,1566,Autumn,0,Festival,2575,821,8.891158719038298,6.119689036175194,10.697395801718177,2,36026,15
07/07/2024,S026,P0554,T-Shirt Basic 554,T-Shirt,Basic,Delhi,East,1578,20,0,1748,Autumn,0,Festival,2459,85,7.498416136564897,6.537254377018941,23.832837354163495,5,47188,1
07/08/2024,S036,P0555,T-Shirt Basic 555,T-Shirt,Basic,Kolkata,North,1309,5,0,1173,Winter,0,NewYear,2056,983,6.25667892490356,7.040784160760443,34.26188780685669,7,45253,2
07/09/2024,S037,P0556,T-Shirt Basic 556,T-Shirt,Basic,Chennai,West,1563,20,1,1484,Autumn,0,,4454,752,5.17653830424748,7.45167847344321,20.212087294314827,5,30594,19
07/10/2024,S030,P0557,T-Shirt Basic 557,T-Shirt,Basic,Bhubaneswar,East,796,20,0,638,Summer,0,Christmas,4511,331,4.303699338068792,3.04847858402333,32.88285873373592,3,32078,10
07/11/2024,S049,P0558,T-Shirt Basic 558,T-Shirt,Basic,Delhi,East,1351,20,0,1158,Summer,0,NewYear,2192,586,5.667380546847355,4.112972189971878,19.49168751523584,6,39883,8
07/12/2024,S018,P0559,T-Shirt Basic 559,T-Shirt,Basic,Chennai,South,1846,20,0,1894,Spring,0,NewYear,2683,739,4.404852867403938,4.9235773302901675,13.61701288776246,0,39500,16
07/13/2024,S005,P0560,T-Shirt Basic 560,T-Shirt,Basic,Kolkata,West,746,5,0,844,Spring,0,,4063,788,5.833509893234364,5.567286775558913,12.676840188154051,2,37816,12
07/14/2024,S008,P0561,T-Shirt Basic 561,T-Shirt,Basic,Delhi,East,1830,5,0,1733,Winter,1,Christmas,3568,717,4.671473095444637,3.640864972436248,18.95561431051236,2,48856,7
07/15/2024,S017,P0562,T-Shirt Basic 562,T-Shirt,Basic,Bhubaneswar,South,1619,0,0,1595,Summer,0,NewYear,3872,875,8.119780800888702,7.12563980324867,13.34750849554831,0,45365,19
07/16/2024,S021,P0563,T-Shirt Basic 563,T-Shirt,Basic,Kolkata,South,1724,0,0,1761,Summer,0,Festival,2771,245,5.168791608311009,5.3365004881708895,23.27903083427042,2,41391,14
07/17/2024,S007,P0564,T-Shirt Basic 564,T-Shirt,Basic,Bhubaneswar,South,1892,20,0,1969,Autumn,0,,3322,621,8.967983751756003,6.700390481061145,18.874662171106223,4,41530,6
07/18/2024,S011,P0565,T-Shirt Basic 565,T-Shirt,Basic,Mumbai,North,1506,20,0,1563,Winter,0,NewYear,1432,660,6.269289045095988,4.170046318635254,12.67801464268273,4,36136,15
07/19/2024,S043,P0566,T-Shirt Basic 566,T-Shirt,Basic,Bhubaneswar,North,586,5,1,447,Summer,1,,4866,930,5.772970634846258,7.972946826736891,14.611525836267127,0,34484,14
07/20/2024,S010,P0567,T-Shirt Basic 567,T-Shirt,Basic,Chennai,South,1568,5,0,1502,Autumn,0,NewYear,4906,893,4.367645141089329,5.100505153501537,23.40950513046142,2,44142,0
07/21/2024,S013,P0568,T-Shirt Basic 568,T-Shirt,Basic,Chennai,West,819,20,0,815,Winter,0,Christmas,3133,488,6.591972994061403,6.539109184136801,15.65549532175351,4,46437,10
07/22/2024,S010,P0569,T-Shirt Basic 569,T-Shirt,Basic,Kolkata,East,1275,10,0,1470,Winter,0,NewYear,4333,794,6.055409355470514,5.274238386158483,21.916113453202485,1,40050,11
07/23/2024,S029,P0570,T-Shirt Basic 570,T-Shirt,Basic,Delhi,South,1813,20,0,1971,Summer,0,Christmas,1625,868,8.546668262834864,7.9482745027902855,20.408119062682125,7,34917,1
07/24/2024,S042,P0571,T-Shirt Basic 571,T-Shirt,Basic,Chennai,East,594,5,1,729,Summer,0,NewYear,4321,625,5.060790585066194,5.682848443179043,28.35311230585167,1,32895,18
07/25/2024,S036,P0572,T-Shirt Basic 572,T-Shirt,Basic,Mumbai,North,1693,10,0,1518,Autumn,0,Christmas,1450,549,5.48580426085621,3.9258913657547954,13.341368026312399,1,42994,18
07/26/2024,S048,P0573,T-Shirt Basic 573,T-Shirt,Basic,Bhubaneswar,West,1884,0,0,1760,Winter,0,Festival,3971,703,6.2195210741667974,3.48427402544199,21.6289382973739,1,49803,5
07/27/2024,S045,P0574,T-Shirt Basic 574,T-Shirt,Basic,Chennai,East,1447,5,0,1494,Winter,0,Christmas,2350,550,8.077181075488046,3.6250404332724124,16.374910220079688,7,37940,19
07/28/2024,S011,P0575,T-Shirt Basic 575,T-Shirt,Basic,Delhi,South,1240,10,0,1189,Summer,0,NewYear,1816,842,6.102694371472632,5.0454534881510575,30.385355768727557,5,31129,9
07/29/2024,S018,P0576,T-Shirt Basic 576,T-Shirt,Basic,Bhubaneswar,North,1238,10,0,1159,Winter,0,,2216,818,6.457020365958077,5.280581082030043,12.065302943181418,6,31723,1
07/30/2024,S032,P0577,T-Shirt Basic 577,T-Shirt,Basic,Delhi,South,1236,0,0,1499,Winter,0,NewYear,293,432,4.199076699205808,7.4891725235731865,11.25847056353901,0,43203,1
07/31/2024,S001,P0578,T-Shirt Basic 578,T-Shirt,Basic,Bhubaneswar,North,926,20,0,836,Autumn,0,Christmas,2225,850,7.647912040103163,7.675745393539406,18.868334784122784,0,30609,2
08/01/2024,S043,P0579,T-Shirt Basic 579,T-Shirt,Basic,Mumbai,West,1755,5,0,1610,Spring,0,Festival,3460,601,6.868993481856355,3.92488431333744,31.623008356072056,3,32548,6
08/02/2024,S005,P0580,T-Shirt Basic 580,T-Shirt,Basic,Delhi,West,735,10,0,855,Autumn,0,NewYear,2342,177,6.311384934034269,3.0224319096483967,10.75205400612068,9,39620,12
08/03/2024,S039,P0581,T-Shirt Basic 581,T-Shirt,Basic,Kolkata,East,1752,5,0,1656,Autumn,0,,3929,208,5.7920868258747475,7.239719189447895,21.089322617851863,0,33392,4
08/04/2024,S038,P0582,T-Shirt Basic 582,T-Shirt,Basic,Kolkata,East,1480,5,0,1410,Summer,0,Christmas,126,110,7.483018951932237,5.3210410759897755,30.81292078734565,8,37088,6
08/05/2024,S046,P0583,T-Shirt Basic 583,T-Shirt,Basic,Delhi,North,576,20,1,431,Spring,0,Festival,1705,133,7.854122093090957,4.76999225929457,18.318752096741935,6,40951,15
08/06/2024,S032,P0584,T-Shirt Basic 584,T-Shirt,Basic,Bhubaneswar,South,1900,10,0,1835,Summer,0,Festival,3301,502,7.278815464762117,5.808820301516401,32.0320049691249,8,44556,6
08/07/2024,S036,P0585,T-Shirt Basic 585,T-Shirt,Basic,Chennai,East,953,10,0,1234,Winter,0,Festival,2989,592,7.311828427227971,4.888164800933092,32.31747549231984,0,31651,8
08/08/2024,S005,P0586,T-Shirt Basic 586,T-Shirt,Basic,Kolkata,West,1310,0,0,1496,Spring,0,NewYear,1987,662,7.4962463967213075,5.899557048911278,12.457432804539813,1,47606,8
08/09/2024,S013,P0587,T-Shirt Basic 587,T-Shirt,Basic,Delhi,East,738,5,0,810,Autumn,0,,4374,155,8.0697046517485,4.59348971245994,29.361248926825763,1,32988,9
08/10/2024,S035,P0588,T-Shirt Basic 588,T-Shirt,Basic,Bhubaneswar,West,838,20,0,880,Spring,0,NewYear,429,545,5.4875844326687115,6.5498442875039515,31.01738966259336,6,43966,9
08/11/2024,S009,P0589,T-Shirt Basic 589,T-Shirt,Basic,Mumbai,North,639,10,0,573,Summer,0,Christmas,4531,500,6.676701672999636,7.682801401891092,29.42931335698794,9,31180,2
08/12/2024,S033,P0590,T-Shirt Basic 590,T-Shirt,Basic,Chennai,South,1935,10,0,2033,Winter,0,Festival,1069,33,7.8417685159556845,6.1065790371808495,25.390728146194405,2,41124,14
08/13/2024,S011,P0591,T-Shirt Basic 591,T-Shirt,Basic,Delhi,East,1390,10,1,1196,Summer,1,,2984,65,8.411811500712187,4.969644931624636,15.596381054101728,3,30896,8
08/14/2024,S014,P0592,T-Shirt Basic 592,T-Shirt,Basic,Delhi,North,512,5,0,657,Autumn,0,Christmas,4553,652,6.832523887874405,4.523323591352108,12.561978144747972,7,47532,16
08/15/2024,S031,P0593,T-Shirt Basic 593,T-Shirt,Basic,Delhi,East,1187,0,0,1349,Summer,0,Festival,3785,799,7.4805996045326655,5.210589370052409,10.008141492087127,6,36253,17
08/16/2024,S008,P0594,T-Shirt Basic 594,T-Shirt,Basic,Mumbai,West,1785,10,0,2073,Winter,0,,4804,190,5.08910482455633,6.112087432129176,17.323158687037562,4,37933,8
08/17/2024,S014,P0595,T-Shirt Basic 595,T-Shirt,Basic,Chennai,West,1601,10,0,1546,Winter,0,Christmas,1643,200,6.8704786214362805,6.38969860662955,27.51475586747385,8,47331,15
08/18/2024,S040,P0596,T-Shirt Basic 596,T-Shirt,Basic,Delhi,West,1144,10,0,1258,Winter,0,Festival,2283,436,8.140081574319638,7.277016464701569,28.77720791013516,7,48049,13
08/19/2024,S017,P0597,T-Shirt Basic 597,T-Shirt,Basic,Kolkata,South,1389,0,0,1617,Spring,0,,163,194,6.452708101915677,5.469433347513805,18.96990381892151,8,30594,5
08/20/2024,S005,P0598,T-Shirt Basic 598,T-Shirt,Basic,Delhi,North,1456,10,1,1626,Summer,0,NewYear,4991,529,5.579826281717306,7.697825866501441,14.911417290650515,5,31136,6
08/21/2024,S005,P0599,T-Shirt Basic 599,T-Shirt,Basic,Bhubaneswar,West,1918,0,0,1850,Winter,0,Christmas,3151,16,5.489156703477445,3.7835478385770185,34.393989352090685,1,44251,13
08/22/2024,S019,P0600,T-Shirt Basic 600,T-Shirt,Basic,Bhubaneswar,South,1272,5,0,1304,Winter,0,,364,961,8.31708159111114,5.793844637088642,24.362581481363964,7,31385,10
08/23/2024,S002,P0601,T-Shirt Basic 601,T-Shirt,Basic,Delhi,East,1169,0,0,1330,Spring,0,,2839,943,5.985158513194352,7.2707662091897145,33.98587110242278,1,34754,2
08/24/2024,S009,P0602,T-Shirt Basic 602,T-Shirt,Basic,Delhi,North,1576,5,1,1597,Winter,0,Christmas,3271,309,5.4030468260941955,5.58229419299936,19.48721302830603,5,43734,8
08/25/2024,S038,P0603,T-Shirt Basic 603,T-Shirt,Basic,Mumbai,South,988,10,0,1228,Spring,1,Christmas,4147,233,6.273238854857255,6.253638884049057,34.88897760773237,0,31646,10
08/26/2024,S007,P0604,T-Shirt Basic 604,T-Shirt,Basic,Mumbai,West,735,0,1,944,Spring,0,,1263,150,5.023656335708447,4.411795180854692,17.488167637769713,7,32098,5
08/27/2024,S013,P0605,T-Shirt Basic 605,T-Shirt,Basic,Kolkata,West,1988,10,0,2194,Winter,1,,1944,88,6.184423353715852,5.6413550125427605,20.751285354382304,3,44113,16
08/28/2024,S008,P0606,T-Shirt Basic 606,T-Shirt,Basic,Bhubaneswar,South,1744,5,0,1777,Summer,0,,336,862,5.894153072374681,7.157247605696812,22.440785349126983,7,47117,8
08/29/2024,S035,P0607,T-Shirt Basic 607,T-Shirt,Basic,Delhi,North,1509,20,0,1424,Spring,0,Christmas,3213,669,8.722054306501285,6.9325685748878865,12.990067340900174,0,31770,5
08/30/2024,S039,P0608,T-Shirt Basic 608,T-Shirt,Basic,Bhubaneswar,East,853,5,0,1070,Summer,0,NewYear,3299,99,8.908644361547527,6.1528518391953,33.28233110515082,6,44970,19
08/31/2024,S003,P0609,T-Shirt Basic 609,T-Shirt,Basic,Chennai,South,1722,5,1,1742,Spring,0,,4495,752,7.645199642661982,6.444456426396267,16.933468078136737,3,41016,11
09/01/2024,S015,P0610,T-Shirt Basic 610,T-Shirt,Basic,Chennai,South,740,5,0,591,Spring,0,Festival,3279,478,4.403632097278924,6.260903420102458,20.810347693083614,5,48815,6
09/02/2024,S029,P0611,T-Shirt Basic 611,T-Shirt,Basic,Mumbai,West,1191,0,0,1172,Spring,0,,2048,31,8.12133911574675,3.688455234954599,12.564369024692795,1,44253,15
09/03/2024,S003,P0612,T-Shirt Basic 612,T-Shirt,Basic,Bhubaneswar,East,1148,10,0,988,Winter,0,NewYear,3729,841,8.442467062081072,7.308095734191661,15.27818109014683,1,42755,19
09/04/2024,S036,P0613,T-Shirt Basic 613,T-Shirt,Basic,Bhubaneswar,South,1400,0,0,1334,Summer,0,,1332,660,4.443781390430397,7.816658067971653,13.91665499043585,3,30848,13
09/05/2024,S019,P0614,T-Shirt Basic 614,T-Shirt,Basic,Kolkata,East,1611,0,0,1502,Summer,0,Christmas,4644,991,4.891368325965673,7.936391388510609,22.516178582132653,0,38993,11
09/06/2024,S033,P0615,T-Shirt Basic 615,T-Shirt,Basic,Mumbai,East,1461,10,0,1314,Winter,0,,738,759,6.996700817611715,5.927586590028612,34.4384989055511,2,40077,7
09/07/2024,S024,P0616,T-Shirt Basic 616,T-Shirt,Basic,Delhi,East,506,5,0,739,Winter,0,Festival,4961,725,7.6609598524250675,7.646006643990971,33.83319813795953,9,30076,6
09/08/2024,S007,P0617,T-Shirt Basic 617,T-Shirt,Basic,Bhubaneswar,East,1300,5,0,1156,Autumn,0,NewYear,3997,249,4.771576750614399,6.7375743713148415,13.018300235934515,6,42649,17
09/09/2024,S036,P0618,T-Shirt Basic 618,T-Shirt,Basic,Chennai,East,1256,5,0,1381,Spring,0,,2235,362,6.581990157952571,5.476943701042302,20.98826079083247,3,30262,15
09/10/2024,S017,P0619,T-Shirt Basic 619,T-Shirt,Basic,Chennai,South,1923,10,1,1801,Summer,1,Festival,1332,28,6.747664769179348,3.179514019695788,22.348245326281617,2,32240,14
09/11/2024,S017,P0620,T-Shirt Basic 620,T-Shirt,Basic,Chennai,South,1708,20,0,1850,Summer,0,,4316,501,4.298676246762152,7.632381418589838,26.155240422007342,0,47382,6
09/12/2024,S027,P0621,T-Shirt Basic 621,T-Shirt,Basic,Delhi,West,1254,0,0,1203,Summer,0,NewYear,3000,329,4.593539798969429,7.038429163869954,16.84648008236008,0,39335,18
09/13/2024,S036,P0622,T-Shirt Basic 622,T-Shirt,Basic,Bhubaneswar,West,1240,0,0,1093,Autumn,1,,502,764,5.552517326140596,5.7111877551945245,32.632215490924764,8,39910,5
09/14/2024,S050,P0623,T-Shirt Basic 623,T-Shirt,Basic,Mumbai,North,1297,20,0,1451,Autumn,0,,748,758,5.075900087808874,5.398436816201137,31.838542789474708,8,42538,15
09/15/2024,S032,P0624,T-Shirt Basic 624,T-Shirt,Basic,Mumbai,West,1439,20,0,1355,Winter,0,Festival,1430,727,6.735727273091828,4.874414230593808,18.21011860904405,2,42987,7
09/16/2024,S031,P0625,T-Shirt Basic 625,T-Shirt,Basic,Kolkata,South,1253,5,1,1322,Summer,1,Christmas,1906,246,5.855645424179668,3.287626949844591,27.293006044878517,6,41137,2
09/17/2024,S037,P0626,T-Shirt Basic 626,T-Shirt,Basic,Chennai,North,1667,5,0,1921,Winter,0,,285,675,5.764309217524016,5.172422396543368,29.822671704355287,7,49211,1
09/18/2024,S025,P0627,T-Shirt Basic 627,T-Shirt,Basic,Mumbai,North,886,0,0,900,Spring,0,NewYear,1447,807,5.478272906481646,5.050768167344543,31.960463871329054,6,35513,4
09/19/2024,S028,P0628,T-Shirt Basic 628,T-Shirt,Basic,Kolkata,East,730,0,0,930,Autumn,0,NewYear,3392,370,7.845683300856584,3.991333288646226,19.808394232078797,7,32607,18
09/20/2024,S042,P0629,T-Shirt Basic 629,T-Shirt,Basic,Mumbai,West,1482,20,0,1483,Spring,0,,967,884,8.57625153674665,3.2058277368604107,21.51718222593311,8,37289,19
09/21/2024,S002,P0630,T-Shirt Basic 630,T-Shirt,Basic,Kolkata,North,1496,5,0,1621,Summer,0,Festival,308,195,7.3674013679495625,4.967648068933915,22.323335823153702,0,37937,19
09/22/2024,S015,P0631,T-Shirt Basic 631,T-Shirt,Basic,Mumbai,East,843,0,1,793,Summer,0,Festival,2937,241,4.182977266728272,5.661603190732185,12.301552415313557,8,47760,12
09/23/2024,S044,P0632,T-Shirt Basic 632,T-Shirt,Basic,Mumbai,South,1455,5,0,1571,Summer,0,Festival,2189,545,8.811665421245829,6.840908112047339,15.89081803218662,5,46134,6
09/24/2024,S025,P0633,T-Shirt Basic 633,T-Shirt,Basic,Kolkata,East,505,5,1,767,Spring,0,NewYear,772,462,4.1041036154017565,3.1844473381558003,28.301664347146907,4,31689,11
09/25/2024,S017,P0634,T-Shirt Basic 634,T-Shirt,Basic,Kolkata,West,1683,0,1,1648,Summer,0,NewYear,4995,840,5.717183722697857,6.427277000628332,21.64589850585648,5,38117,5
09/26/2024,S010,P0635,T-Shirt Basic 635,T-Shirt,Basic,Bhubaneswar,North,1692,0,1,1552,Spring,0,Christmas,2046,835,8.346771095457065,4.212630480789814,30.265293408146746,3,46929,10
09/27/2024,S032,P0636,T-Shirt Basic 636,T-Shirt,Basic,Bhubaneswar,South,1706,10,0,1785,Spring,0,,2134,158,7.411509933010851,4.057715058869887,26.06231733898687,7,38758,14
09/28/2024,S017,P0637,T-Shirt Basic 637,T-Shirt,Basic,Bhubaneswar,East,1290,0,0,1432,Spring,0,NewYear,949,25,4.541545452652242,4.103075237217336,25.853609836432568,9,45869,17
09/29/2024,S001,P0638,T-Shirt Basic 638,T-Shirt,Basic,Delhi,West,1289,20,1,1430,Summer,0,NewYear,2701,317,4.878219711660169,5.335406953079122,33.933823952086925,4,39350,18
09/30/2024,S048,P0639,T-Shirt Basic 639,T-Shirt,Basic,Kolkata,East,577,20,1,533,Winter,0,Christmas,2422,111,8.327504198160929,4.985878539245583,24.28161864759278,3,38454,4
10/01/2024,S033,P0640,T-Shirt Basic 640,T-Shirt,Basic,Mumbai,South,1446,0,0,1549,Autumn,0,Festival,3410,631,7.753521689900294,7.500401358170986,19.167292851665753,1,35034,6
10/02/2024,S022,P0641,T-Shirt Basic 641,T-Shirt,Basic,Mumbai,South,625,20,0,913,Spring,0,Festival,1650,305,5.002016980587555,7.477199152488362,12.920847143447036,4,40141,18
10/03/2024,S020,P0642,T-Shirt Basic 642,T-Shirt,Basic,Bhubaneswar,South,1944,10,0,1926,Spring,0,Festival,2863,867,4.859029770409874,5.38242921604664,32.02038943000217,5,38297,9
10/04/2024,S025,P0643,T-Shirt Basic 643,T-Shirt,Basic,Bhubaneswar,West,1660,5,0,1880,Spring,0,,1509,209,8.4605932473589,6.245243673622319,27.169355831474675,1,47938,14
10/05/2024,S042,P0644,T-Shirt Basic 644,T-Shirt,Basic,Mumbai,East,1802,5,0,1929,Autumn,0,Festival,905,47,4.789365282456781,6.625397175565949,18.09538344233587,2,42713,13
10/06/2024,S009,P0645,T-Shirt Basic 645,T-Shirt,Basic,Kolkata,South,643,10,0,450,Autumn,0,Christmas,3260,149,4.095645540667661,7.700715102042725,21.87732279503873,9,44723,18
10/07/2024,S019,P0646,T-Shirt Basic 646,T-Shirt,Basic,Chennai,South,1122,0,0,1196,Winter,0,,2092,933,8.996368604146175,6.3714489926635425,34.14803551351517,8,46609,16
10/08/2024,S013,P0647,T-Shirt Basic 647,T-Shirt,Basic,Kolkata,West,874,5,0,882,Autumn,0,Christmas,3278,37,4.3885889125548365,7.934050344022822,22.567887741941448,4,42885,19
10/09/2024,S032,P0648,T-Shirt Basic 648,T-Shirt,Basic,Delhi,West,1547,5,1,1409,Autumn,0,Christmas,2383,441,6.444906759924516,6.24935056896011,15.741910360333506,0,35600,11
10/10/2024,S050,P0649,T-Shirt Basic 649,T-Shirt,Basic,Chennai,East,1871,5,0,2012,Winter,0,Christmas,297,298,4.940693904328348,3.6753704555572737,28.671602591379568,6,32168,3
10/11/2024,S026,P0650,T-Shirt Basic 650,T-Shirt,Basic,Kolkata,West,510,10,0,313,Winter,0,,2101,447,4.944128733138008,3.084868208679174,26.648799071365218,5,44742,1
10/12/2024,S046,P0651,T-Shirt Basic 651,T-Shirt,Basic,Bhubaneswar,East,1297,5,0,1267,Summer,0,Festival,3327,123,4.653908493139515,4.915615651789812,25.772293900548114,0,45667,14
10/13/2024,S017,P0652,T-Shirt Basic 652,T-Shirt,Basic,Kolkata,South,1974,20,0,2268,Summer,0,Festival,1681,976,4.158217935056605,4.731754235849818,17.539303447844066,1,31576,5
10/14/2024,S014,P0653,T-Shirt Basic 653,T-Shirt,Basic,Mumbai,East,1584,20,0,1579,Winter,0,Christmas,2726,695,6.594611454275525,4.397031110114612,34.2228556480448,7,40368,2
10/15/2024,S008,P0654,T-Shirt Basic 654,T-Shirt,Basic,Chennai,South,1748,10,0,1757,Summer,0,NewYear,2788,257,5.925446582987002,5.345767982685271,25.12490938785094,2,41913,5
10/16/2024,S047,P0655,T-Shirt Basic 655,T-Shirt,Basic,Chennai,East,849,20,0,777,Spring,0,NewYear,2292,664,5.345501932770954,4.362908471288815,23.1998974959301,6,36171,0
10/17/2024,S016,P0656,T-Shirt Basic 656,T-Shirt,Basic,Kolkata,North,908,0,1,1190,Summer,0,Christmas,878,153,6.905487568971527,3.781523590099895,20.726480824043975,2,30833,5
10/18/2024,S034,P0657,T-Shirt Basic 657,T-Shirt,Basic,Delhi,North,931,10,0,751,Summer,0,,2230,240,8.055274981170783,3.806404786419494,33.403350975216384,7,33953,17
10/19/2024,S030,P0658,T-Shirt Basic 658,T-Shirt,Basic,Bhubaneswar,West,1335,5,0,1405,Summer,0,Festival,254,982,6.042981416859872,3.814134580469195,29.64478701616035,0,40330,1
10/20/2024,S015,P0659,T-Shirt Basic 659,T-Shirt,Basic,Mumbai,East,1117,5,0,1282,Winter,0,Christmas,3746,316,7.196880847949496,3.0015704950403266,33.475908301386156,9,35774,14
10/21/2024,S031,P0660,T-Shirt Basic 660,T-Shirt,Basic,Kolkata,South,1686,5,0,1774,Summer,0,,2458,488,6.616628449964437,3.129230121962321,27.401323995080528,6,43688,14
10/22/2024,S001,P0661,T-Shirt Basic 661,T-Shirt,Basic,Chennai,East,991,0,0,985,Autumn,0,NewYear,426,418,6.844719704609959,7.199763279316308,26.9090566463506,0,32240,19
10/23/2024,S033,P0662,T-Shirt Basic 662,T-Shirt,Basic,Kolkata,East,782,20,1,944,Summer,0,,2924,321,6.965752068306273,4.624625968669449,21.607978477822606,2,32748,9
10/24/2024,S043,P0663,T-Shirt Basic 663,T-Shirt,Basic,Delhi,East,1994,10,1,2125,Autumn,0,Christmas,1740,153,5.392085565098005,3.521984213087464,18.15083963155075,1,41352,12
10/25/2024,S014,P0664,T-Shirt Basic 664,T-Shirt,Basic,Chennai,West,1633,0,0,1713,Winter,0,Christmas,3764,508,5.6655813482431485,4.589646290275118,34.549689821466835,1,48226,8
10/26/2024,S011,P0665,T-Shirt Basic 665,T-Shirt,Basic,Kolkata,East,931,0,0,772,Winter,0,NewYear,348,263,5.710389520178763,3.620678695347918,25.047670819823736,3,40138,10
10/27/2024,S024,P0666,T-Shirt Basic 666,T-Shirt,Basic,Bhubaneswar,East,1349,5,0,1542,Autumn,0,Festival,225,727,5.931527866676944,6.431119168189402,11.70404922245589,7,43295,15
10/28/2024,S003,P0667,T-Shirt Basic 667,T-Shirt,Basic,Chennai,West,763,0,0,717,Winter,0,Festival,2394,801,6.295795045662582,7.17614355218144,14.220758929618892,9,42190,15
